,omic1_tissue2_A2_f0,omic1_tissue2_A2_f1,omic1_tissue2_A2_f2,omic1_tissue2_A2_f3,omic1_tissue2_A2_f4,omic1_tissue2_A2_f5,omic1_tissue2_A2_f6,omic1_tissue2_A2_f7,omic1_tissue2_A2_f8,omic1_tissue2_A2_f9,omic1_tissue2_A2_f10,omic1_tissue2_A2_f11
omic1_tissue2_A2_f0,3.0638185210877906,0.00555254418113642,0.23026308734744194,0.07891644027799832,-0.32147466883585885,0.003440979075801117,-0.007933480045039777,0.32568370813501984,-0.19274465440681507,0.001870556813784269,-0.36157778662376333,0.020112826258121323
omic1_tissue2_A2_f1,0.00555254418113642,1.775233610236509,-0.012087255029613895,-0.015526619351635799,0.0007241780088378549,0.022005419632897857,-0.18645864869237203,0.03449930809888292,-0.006525866469990962,0.15209802907099462,-0.0979589552593496,0.012588991136161427
omic1_tissue2_A2_f2,0.23026308734744194,-0.012087255029613895,2.3475519234435955,-0.0047110983363284255,-0.22224587532786094,0.0052917319464409205,0.11732325335874054,0.026233520285505862,0.020795189982476585,0.2438118180084694,0.07416616291897987,-0.17212242386577606
omic1_tissue2_A2_f3,0.07891644027799832,-0.015526619351635799,-0.0047110983363284255,2.297145067121523,-0.43565399170286806,0.009006520523093435,-0.013092288293530386,0.05860868468994867,0.007783579895496806,0.012985696545059345,0.19325403399073013,-0.02430688767325223
omic1_tissue2_A2_f4,-0.32147466883585885,0.0007241780088378549,-0.22224587532786094,-0.43565399170286806,2.476600183007752,-0.015416746382352657,0.009027156404257036,0.004343111869022386,0.003540953005803479,0.1322783196004944,0.061701130161318646,-0.13662889555879992
omic1_tissue2_A2_f5,0.003440979075801117,0.022005419632897857,0.0052917319464409205,0.009006520523093435,-0.015416746382352657,2.3011210365065584,-0.004983696449229516,0.01204248966866448,0.004451613205747281,-0.06601655696586252,0.01908448519762974,0.016534961555396313
omic1_tissue2_A2_f6,-0.007933480045039777,-0.18645864869237203,0.11732325335874054,-0.013092288293530386,0.009027156404257036,-0.004983696449229516,2.1584853265140826,0.13938105180707028,0.1287600375278421,-0.14963511818829126,0.17157169978425002,-0.0076910712757623624
omic1_tissue2_A2_f7,0.32568370813501984,0.03449930809888292,0.026233520285505862,0.05860868468994867,0.004343111869022386,0.01204248966866448,0.13938105180707028,1.4732641747675568,-0.012093326948697225,0.1190186338369245,-0.06299659228768295,0.06700274884179865
omic1_tissue2_A2_f8,-0.19274465440681507,-0.006525866469990962,0.020795189982476585,0.007783579895496806,0.003540953005803479,0.004451613205747281,0.1287600375278421,-0.012093326948697225,1.734236343439542,0.0019617167472760254,-0.04178515678249604,-0.001094445834893501
omic1_tissue2_A2_f9,0.001870556813784269,0.15209802907099462,0.2438118180084694,0.012985696545059345,0.1322783196004944,-0.06601655696586252,-0.14963511818829126,0.1190186338369245,0.0019617167472760254,2.2559175757639984,-0.010185703654503674,0.2188726093840254
omic1_tissue2_A2_f10,-0.36157778662376333,-0.0979589552593496,0.07416616291897987,0.19325403399073013,0.061701130161318646,0.01908448519762974,0.17157169978425002,-0.06299659228768295,-0.04178515678249604,-0.010185703654503674,3.043197712042164,0.12124908119612092
omic1_tissue2_A2_f11,0.020112826258121323,0.012588991136161427,-0.17212242386577606,-0.02430688767325223,-0.13662889555879992,0.016534961555396313,-0.0076910712757623624,0.06700274884179865,-0.001094445834893501,0.2188726093840254,0.12124908119612092,2.538073068044625
