,omic2_tissue2_B2_f0,omic2_tissue2_B2_f1,omic2_tissue2_B2_f2,omic2_tissue2_B2_f3,omic2_tissue2_B2_f4,omic2_tissue2_B2_f5,omic2_tissue2_B2_f6,omic2_tissue2_B2_f7,omic2_tissue2_B2_f8,omic2_tissue2_B2_f9,omic2_tissue2_B2_f10,omic2_tissue2_B2_f11
omic1_tissue2_A2_f0,0.1677844551604512,-0.001675785063481572,-0.02076853401107831,0.15575657616147143,0.008682136744280804,-0.1952664024950523,0.061880527000060276,-0.23652489403736615,-0.010724639386785634,0.005464373039413557,-0.1345294939793159,-0.24353760222577042
omic1_tissue2_A2_f1,-0.1188280644777909,-0.007929800404129668,0.007454765484444846,0.10534634232059961,-0.001526491482009664,0.008391123456696955,0.0855718395041684,0.0005742941753490494,-0.019838089847316477,-0.2074155303078007,0.10378496880148008,0.02542946510728436
omic1_tissue2_A2_f2,-0.013272153624335602,-0.032527540677878525,0.015372433597672657,-0.06342898050683188,-0.0777625602186796,0.033236570928824455,-0.09304380474260522,-0.04562193780665137,0.005160799762118051,0.004695054480589815,-0.0004067115331085865,0.00334788289824281
omic1_tissue2_A2_f3,0.15378232903542752,-0.0055080861786082425,0.2774786445645056,0.014389085157719224,-0.1268450350592291,0.0005895415813151894,-0.06014847985298476,-0.01635722987548988,-0.11839746473917395,-0.002132889363354469,0.16711166807258523,0.14316755649788573
omic1_tissue2_A2_f4,0.12726957934869923,0.03448499121992055,-0.2974614304639894,0.006165478837292789,-0.18516876543883606,0.005979197788537352,-0.0037626821627649836,-0.0014990009180322447,-0.23992347053203986,0.0976233328430392,-0.004353578331030476,0.058209873280649346
omic1_tissue2_A2_f5,0.012899792764268534,-0.004815405498091858,-0.05759664697284229,0.012428487225811597,-0.0027129751977912225,0.01611650998384201,-0.15350850044839376,-0.10832234903160096,0.1265288869829944,0.10694638396967752,0.01723972934626868,-0.022884667334144182
omic1_tissue2_A2_f6,-0.0469207718190666,-0.018361580186531206,-0.0144436045435972,-0.1373988152650431,-0.1655275718220107,-0.21116867060170888,0.24609843577999707,-0.017438935278975644,-0.07193619769568482,0.04927563427327,-0.09365478777475258,-0.041233565211886855
omic1_tissue2_A2_f7,-0.12969832440167278,0.08803682818395518,-0.012004085786434261,-0.046918901390287926,-0.030519576474386682,0.02725165585624722,-0.007789832449015142,-0.0013866783276662996,-0.010208439857409043,-0.007702481958014553,0.03634950280249152,0.10667037839488634
omic1_tissue2_A2_f8,-0.039890528284063954,0.06111224630112875,-0.13656360955041022,-0.030856305623245123,0.015444220532744423,-0.017103741563678426,0.2447878891158303,-0.08792045876565725,0.010782849711316793,0.04103170939739121,0.007021310750100511,0.03386974593629519
omic1_tissue2_A2_f9,-0.022103650201652232,-0.21168027835350994,-0.08703820617594261,-0.009133152198460082,-0.07188450506237387,-0.13954881974067657,0.01453977286067895,-0.1289573719376612,-0.0119798012826041,0.018436401591196153,-0.023850956451757575,-0.01094784031307621
omic1_tissue2_A2_f10,-0.000185617973684285,-0.2943168615221031,-0.01729934422548865,-0.02370469270597033,0.006446417245856942,0.06480906340901807,0.0006925173048597955,-0.1601718662954837,-0.023499293765422924,0.011561227275444008,-0.017874792395224662,0.31715140415213805
omic1_tissue2_A2_f11,-0.07874127023305905,-0.0942598152599601,0.19975117688424984,0.0022589597547797054,0.03248787346861866,0.004197806043436662,-0.01606804244068544,0.06437672476025394,-0.2540206821017571,-0.023810692427450937,-0.12488661808635032,-0.18206190111658965
