,omic1_tissue1_A1_f0,omic1_tissue1_A1_f1,omic1_tissue1_A1_f2,omic1_tissue1_A1_f3,omic1_tissue1_A1_f4,omic1_tissue1_A1_f5,omic1_tissue1_A1_f6,omic1_tissue1_A1_f7,omic1_tissue1_A1_f8,omic1_tissue1_A1_f9,omic1_tissue1_A1_f10,omic1_tissue1_A1_f11
omic1_tissue1_A1_f0,2.150177082645529,-0.16137716463463186,-0.003055973421720581,0.03035413506543863,-0.19111180987416235,0.06864508088681401,-0.030980691467506344,0.015757955103696486,0.06651022720575386,-0.08069360955605526,-0.052722838242379666,-0.2713816806180448
omic1_tissue1_A1_f1,-0.16137716463463186,2.6540223589035996,-0.263985469133184,-0.009253966500523784,-0.0086328915996483,-0.0199747282282864,0.006155035908909923,0.003098605558516504,0.013293148721651132,-0.016956676889004995,0.0027282183775588324,0.2800232722246608
omic1_tissue1_A1_f2,-0.003055973421720581,-0.263985469133184,1.5226673919428655,0.04249317465135715,-0.13598383582242102,-0.03109148119081458,-0.026894568092026828,0.08458339378436769,-0.13264620958809364,0.013490480245239661,0.1346559093805269,0.07717918917383931
omic1_tissue1_A1_f3,0.03035413506543863,-0.009253966500523784,0.04249317465135715,1.7540437350936984,0.985749734216286,0.35385595699258177,-0.31132867203475567,0.18877755833893012,0.17353398739457274,-0.003410200792306867,0.5974325036174516,-0.23024553751466753
omic1_tissue1_A1_f4,-0.19111180987416235,-0.0086328915996483,-0.13598383582242102,0.985749734216286,2.987924883176394,-0.22233137538724496,0.6050111360373326,-0.013591444485842779,-0.16939115670282975,0.007285055222830048,-0.01011515272195275,0.43489084175065473
omic1_tissue1_A1_f5,0.06864508088681401,-0.0199747282282864,-0.03109148119081458,0.35385595699258177,-0.22233137538724496,2.293196612913252,-0.000328377720069193,0.09049670525101228,-0.000925713534691246,-0.008203885410184176,-0.11769201632921066,0.06999768325617403
omic1_tissue1_A1_f6,-0.030980691467506344,0.006155035908909923,-0.026894568092026828,-0.31132867203475567,0.6050111360373326,-0.000328377720069193,2.2506357601214027,0.1282390462521919,-0.018061644775194383,-0.07995670891737468,0.08152869922064844,-0.1318969119177363
omic1_tissue1_A1_f7,0.015757955103696486,0.003098605558516504,0.08458339378436769,0.18877755833893012,-0.013591444485842779,0.09049670525101228,0.1282390462521919,2.0998546525757744,-0.003512664794463089,-0.004389654003809945,-0.02556547629561754,0.2366491968697029
omic1_tissue1_A1_f8,0.06651022720575386,0.013293148721651132,-0.13264620958809364,0.17353398739457274,-0.16939115670282975,-0.000925713534691246,-0.018061644775194383,-0.003512664794463089,2.007714424739946,-0.008419573148164253,0.13337811499803776,-0.037856784500718166
omic1_tissue1_A1_f9,-0.08069360955605526,-0.016956676889004995,0.013490480245239661,-0.003410200792306867,0.007285055222830048,-0.008203885410184176,-0.07995670891737468,-0.004389654003809945,-0.008419573148164253,2.1309079268963496,0.13826330082156094,-0.11456469621565112
omic1_tissue1_A1_f10,-0.052722838242379666,0.0027282183775588324,0.1346559093805269,0.5974325036174516,-0.01011515272195275,-0.11769201632921066,0.08152869922064844,-0.02556547629561754,0.13337811499803776,0.13826330082156094,1.5738916979788724,-0.017956332938694135
omic1_tissue1_A1_f11,-0.2713816806180448,0.2800232722246608,0.07717918917383931,-0.23024553751466753,0.43489084175065473,0.06999768325617403,-0.1318969119177363,0.2366491968697029,-0.037856784500718166,-0.11456469621565112,-0.017956332938694135,2.1580110401733212
